ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
5794;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2024-04-24;108;114.3;68.52;5.58;78.68;58.19;29
5795;1;Verão;Pasto B;Pasto + Suplemento;Braquiária;Setor_1C;2025-02-07;88;114.3;77.47;5.53;87.06;65.87;124
5796;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2B;2025-09-28;135;114.3;69.43;6.97;81.79;53.66;54
5797;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-05-27;17;114.3;68.34;5.81;79.19;56.59;31
5798;1;Outono;Pasto C;Pasto;Mombaça;Setor_1B;2024-04-21;120;114.3;68.64;5.54;78.18;57.46;27
5799;3;Inverno;Pasto A;Pasto;Mombaça;Setor_3A;2024-09-23;68;114.3;63.25;6.17;79.58;51.84;9
5800;1;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_1B;2025-12-12;85;114.3;71.95;5.62;80.74;61.06;74
5801;2;Outono;Pasto C;Pasto;Mombaça;Setor_2B;2024-06-18;133;114.3;68.48;5.64;78.2;57.84;27
5802;3;Primavera;Pasto B;Pasto;Panicum;Setor_3A;2024-12-20;106;114.3;71.73;5.61;82.27;60.18;73
5803;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-10-25;28;114.3;71.89;5.61;81.35;58.89;73
5804;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-09-07;18;114.3;62.08;5.23;70.99;52.16;0
5805;3;Primavera;Pasto A;Pasto;Mombaça;Setor_3C;2025-11-15;78;114.3;71.9;5.5;81.32;62.03;71
5806;2;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_2B;2024-04-22;60;114.3;68.55;5.69;78.08;56.52;34
5807;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-01-06;33;114.3;77.62;5.68;88.35;65.82;121
5808;3;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_3B;2025-07-24;108;114.3;61.89;5.11;70.76;52.95;0
5809;2;Inverno;Pasto B;Pasto + Suplemento;Braquiária;Setor_2C;2025-09-04;103;114.3;61.84;5.14;71.56;52.3;0
5810;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2024-05-02;121;114.3;68.54;5.57;78.53;57.21;27
5811;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-08-09;28;114.3;62.0;5.12;71.18;51.73;0
5812;1;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_1C;2025-03-09;127;114.3;77.67;5.77;88.67;65.23;116
5813;3;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2025-10-06;75;114.3;71.84;5.5;81.03;60.26;76
5814;3;Verão;Pasto B;Pasto;Panicum;Setor_3B;2025-03-28;111;114.3;68.64;5.53;78.01;58.22;29
5815;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-11-01;13;114.3;71.89;5.32;80.68;61.01;76
5816;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-05-15;9;114.3;68.45;5.45;78.13;57.09;18
5817;1;Verão;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-03-05;124;114.3;77.65;5.78;88.59;66.25;118
5818;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-01-05;9;114.3;77.59;5.8;87.01;66.75;119
5819;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-08-20;25;114.3;61.99;5.13;70.39;51.35;0
5820;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-04-25;35;114.3;68.35;5.62;77.59;56.71;24
5821;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-12-20;10;114.3;71.91;5.46;80.61;60.57;74
5822;3;Outono;Pasto B;Pasto;Panicum;Setor_3B;2025-06-10;108;114.3;68.39;5.64;78.07;57.65;22
5823;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-02-26;19;114.3;77.53;5.83;88.75;66.41;124
5824;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-09-18;14;114.3;61.94;5.18;70.17;52.13;0
5825;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-08-03;9;114.3;61.93;5.16;70.12;52.13;0
5826;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-09-11;8;114.3;62.08;5.25;70.63;51.1;0
5827;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-09-08;2;114.3;61.78;5.05;70.41;51.33;0
5828;1;Inverno;Pasto A;Pasto;Panicum;Setor_1C;2024-07-17;52;114.3;62.11;5.04;70.95;52.43;0
5829;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2025-07-26;92;114.3;61.82;5.22;70.97;52.27;0
5830;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-06-06;35;114.3;68.55;5.55;77.43;57.73;27
5831;3;Inverno;Pasto C;Pasto;Braquiária;Setor_3B;2025-08-18;144;114.3;61.84;5.11;70.92;50.55;0
5832;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2025-09-13;88;114.3;61.96;5.15;70.19;52.21;0
5833;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2C;2024-10-12;22;114.3;71.75;5.62;81.9;60.46;73
5834;1;Inverno;Pasto B;Pasto;Mombaça;Setor_1C;2024-07-07;91;114.3;61.94;5.06;69.96;51.28;0
5835;2;Primavera;Pasto B;Pasto;Panicum;Setor_2C;2024-12-11;101;114.3;71.87;5.65;81.58;61.55;73
5836;1;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_1A;2025-05-12;46;114.3;68.46;5.56;77.28;58.08;29
5837;2;Primavera;Pasto C;Pasto;Panicum;Setor_2C;2025-11-07;138;114.3;71.86;5.61;80.64;60.58;70
5838;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-12-17;2;114.3;71.73;5.52;81.47;60.99;67
5839;3;Outono;Pasto B;Pasto;Mombaça;Setor_3C;2024-05-18;113;114.3;68.49;5.89;79.34;57.63;32
5840;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-09-01;12;114.3;61.86;4.94;69.36;52.88;0
5841;1;Inverno;Pasto A;Pasto;Mombaça;Setor_1A;2025-07-22;47;114.3;61.95;5.04;70.1;52.89;0
5842;2;Verão;Pasto B;Pasto + Suplemento;Panicum;Setor_2B;2025-02-15;96;114.3;77.57;5.7;88.25;66.82;121
5843;1;Inverno;Pasto C;Pasto;Mombaça;Setor_1B;2025-07-21;121;114.3;61.79;5.1;70.72;51.31;0
5844;2;Outono;Pasto B;Pasto;Panicum;Setor_2A;2025-06-20;94;114.3;68.58;5.45;79.39;57.0;27
5845;2;Primavera;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2025-10-02;65;114.3;71.81;5.54;81.9;61.27;67
5846;1;Inverno;Pasto C;Pasto;Panicum;Setor_1B;2024-09-11;123;114.3;61.89;5.12;70.54;51.06;0
5847;2;Outono;Pasto A;Pasto;Braquiária;Setor_2C;2025-05-26;66;114.3;68.41;5.48;77.81;57.67;27
5848;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-01-13;13;114.3;77.5;5.69;87.71;66.78;119
5849;3;Verão;Pasto B;Pasto;Braquiária;Setor_3A;2024-02-18;106;114.3;77.74;6.06;87.74;65.11;122
5850;1;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_1B;2024-09-10;123;114.3;61.95;5.07;70.54;52.87;0
5851;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2025-04-17;48;114.3;68.38;5.58;77.86;57.21;25
5852;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3C;2025-08-17;148;114.3;61.95;5.04;70.17;51.45;0
5853;1;Primavera;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-12-15;7;114.3;71.88;5.53;82.09;60.03;71
5854;3;Verão;Pasto B;Pasto;Panicum;Setor_3A;2025-02-02;104;114.3;77.63;5.46;87.53;66.42;124
5855;1;Outono;Pasto C;Pasto + Suplemento;Panicum;Setor_1A;2025-05-21;117;114.3;68.4;5.69;79.49;58.51;25
5856;3;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_3A;2025-07-11;68;114.3;61.93;5.1;71.55;52.09;0
5857;1;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2025-12-03;125;114.3;71.99;5.6;82.07;61.07;68
5858;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-01-06;29;114.3;77.47;5.76;87.86;67.23;120
5859;1;Primavera;Pasto C;Pasto;Mombaça;Setor_1C;2025-12-18;124;114.3;71.9;5.57;81.41;60.83;75
5860;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-21;36;114.3;61.77;5.18;69.96;52.43;0
5861;1;Outono;Pasto A;Pasto + Suplemento;Panicum;Setor_1B;2024-04-07;50;114.3;68.37;5.66;78.29;57.27;27
5862;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3A;2025-12-21;68;114.3;72.43;5.79;86.68;61.76;76
5863;1;Outono;Pasto C;Pasto;Braquiária;Setor_1B;2024-04-28;123;114.3;68.41;5.3;77.76;58.5;23
5864;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2B;2025-12-14;98;114.3;71.83;5.43;81.13;61.04;74
5865;3;Primavera;Pasto B;Pasto + Suplemento;Panicum;Setor_3B;2024-10-07;109;114.3;71.73;5.57;82.23;61.17;64
5866;1;Inverno;Pasto A;Pasto + Suplemento;Panicum;Setor_1C;2025-09-27;52;114.3;68.16;7.27;81.21;51.31;45
5867;3;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_3B;2025-09-24;73;114.3;64.4;6.93;81.5;52.08;19
5868;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-08-21;14;114.3;61.8;4.93;69.72;52.07;0
5869;3;Outono;Pasto B;Pasto;Braquiária;Setor_3B;2024-04-24;108;114.3;68.52;5.58;78.68;58.19;29
5870;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-09-05;27;114.3;61.89;5.12;71.09;52.12;0
5871;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2A;2024-07-15;95;114.3;61.93;5.23;71.02;51.17;0
5872;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-09-11;14;114.3;61.82;5.15;70.38;51.22;0
5873;1;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_1C;2024-01-03;54;114.3;77.56;5.99;87.61;65.55;118
5874;2;Outono;Pasto A;Pasto;Mombaça;Setor_2C;2025-04-02;64;114.3;68.49;5.68;77.39;56.71;33
5875;2;Primavera;Pasto C;Pasto;Braquiária;Setor_2C;2025-10-26;139;114.3;71.89;5.53;81.77;59.59;74
5876;3;Outono;Pasto A;Pasto;Braquiária;Setor_3B;2024-05-18;74;114.3;68.66;5.6;77.89;58.08;31
5877;1;Primavera;Pasto C;Pasto;Panicum;Setor_1C;2024-10-19;127;114.3;71.46;5.61;80.27;61.54;68
5878;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-10-09;20;114.3;71.8;5.62;81.11;60.31;70
5879;2;Outono;Pasto A;Pasto;Braquiária;Setor_2A;2025-05-13;57;114.3;68.46;5.44;78.66;58.24;30
5880;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-02-21;32;114.3;77.8;5.67;87.0;66.7;124
5881;1;Verão;Pasto A;Pasto;Braquiária;Setor_1A;2024-02-14;46;114.3;77.78;5.6;87.66;67.3;115
5882;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-11-01;17;114.3;71.78;5.71;81.46;61.79;72
5883;3;Outono;Pasto A;Pasto;Mombaça;Setor_3C;2024-05-22;76;114.3;68.48;5.83;77.52;57.04;23
5884;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-04-18;4;114.3;68.57;5.63;79.72;57.22;27
5885;1;Inverno;Pasto B;Pasto;Braquiária;Setor_1B;2025-07-21;86;114.3;61.86;5.24;70.27;52.34;0
5886;3;Primavera;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2025-12-20;73;114.3;71.87;5.7;82.52;60.99;69
5887;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-10-25;124;114.3;71.85;5.48;81.42;60.72;66
5888;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-03-19;36;114.3;77.43;5.69;87.43;63.31;116
5889;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2C;2025-07-23;100;114.3;62.04;5.22;70.34;52.09;0
5890;3;Outono;Pasto C;Pasto;Mombaça;Setor_3B;2025-04-12;147;114.3;68.44;5.68;78.29;57.74;29
5891;1;Primavera;Pasto A;Pasto;Panicum;Setor_1C;2025-12-04;52;114.3;71.92;5.34;81.88;61.71;66
5892;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3B;2025-05-26;74;114.3;68.4;5.5;77.64;56.53;24
5893;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-03-10;22;114.3;77.69;5.62;88.12;67.18;118
5894;3;Inverno;Pasto C;Pasto + Suplemento;Mombaça;Setor_3B;2025-09-03;146;114.3;62.0;4.94;70.72;51.93;0
5895;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-05-25;27;114.3;68.45;5.68;79.48;57.78;28
5896;3;Inverno;Pasto C;Pasto;Mombaça;Setor_3C;2024-08-13;150;114.3;62.01;5.15;70.08;51.95;0
5897;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2024-08-27;46;114.3;62.01;5.01;70.08;51.84;0
5898;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-12-01;29;114.3;72.03;5.73;82.04;60.29;71
5899;2;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_2A;2025-02-06;59;114.3;77.62;5.72;88.5;66.51;119
5900;1;Inverno;Pasto A;Pasto + Suplemento;Mombaça;Setor_1C;2025-09-08;53;114.3;61.98;5.16;70.74;51.21;0
5901;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2025-07-24;114;114.3;61.97;5.17;71.72;52.1;0
5902;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-08-26;6;114.3;61.89;5.0;70.9;51.89;0
5903;3;Inverno;Pasto C;Pasto;Panicum;Setor_3C;2025-09-10;151;114.3;61.98;5.03;70.67;52.24;0
5904;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2A;2024-12-05;58;114.3;71.89;5.46;80.29;60.54;75
5905;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-08-22;35;114.3;61.93;5.22;70.67;51.19;0
5906;1;Outono;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-06-21;80;114.3;67.67;5.77;77.48;52.47;21
5907;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1C;2024-02-01;11;114.3;77.74;5.58;88.65;65.88;124
5908;2;Primavera;Pasto A;Pasto;Panicum;Setor_2B;2025-12-28;62;114.3;77.47;5.74;87.77;66.57;119
5909;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-03-05;21;114.3;77.67;5.81;87.47;65.17;119
5910;1;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_1B;2025-07-02;51;114.3;61.9;5.28;70.72;51.6;0
5911;1;Primavera;Pasto C;Pasto;Braquiária;Setor_1C;2025-10-19;124;114.3;71.9;5.54;81.57;60.49;70
5912;3;Inverno;Pasto A;Pasto;Panicum;Setor_3B;2024-09-13;74;114.3;61.85;5.01;70.95;52.58;0
5913;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3A;2024-09-18;107;114.3;62.05;5.05;69.98;52.19;0
5914;3;Primavera;Pasto B;Pasto;Braquiária;Setor_3A;2024-10-10;106;114.3;71.97;5.56;83.13;59.96;71
5915;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-10-24;25;114.3;72.09;5.56;82.21;60.77;75
5916;2;Primavera;Pasto B;Pasto;Braquiária;Setor_2A;2025-12-24;95;114.3;74.59;6.13;85.72;60.64;94
5917;2;Inverno;Pasto A;Pasto;Braquiária;Setor_2B;2024-08-07;63;114.3;61.84;5.2;71.09;51.87;0
5918;2;Verão;Pasto B;Pasto;Braquiária;Setor_2B;2024-02-21;97;114.3;77.76;5.49;87.32;66.41;122
5919;2;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_2A;2024-12-05;128;114.3;71.89;5.58;82.55;62.01;72
5920;1;Inverno;Pasto A;Pasto;Panicum;Setor_1A;2025-07-06;45;114.3;61.94;4.99;70.31;52.16;0
5921;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-04-20;4;114.3;68.6;5.62;79.72;57.22;28
5922;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-08-07;35;114.3;62.05;4.99;71.15;52.89;0
5923;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2024-04-06;1;114.3;68.55;5.49;77.73;58.02;28
5924;2;Verão;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-03-26;17;114.3;70.63;6.98;85.55;57.25;50
5925;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2B;2025-06-28;17;114.3;61.93;4.97;70.53;52.08;0
5926;3;Primavera;Pasto C;Pasto;Braquiária;Setor_3B;2025-10-28;144;114.3;71.83;5.47;81.55;60.73;69
5927;2;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2024-09-15;101;114.3;61.89;4.97;70.62;52.88;0
5928;2;Outono;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-06-18;139;114.3;68.46;5.44;77.36;58.16;27
5929;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2025-07-10;33;114.3;62.02;5.19;70.94;52.24;0
5930;2;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_2C;2025-03-03;101;114.3;77.84;5.75;88.07;64.78;120
5931;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-04;7;114.3;68.41;5.56;77.72;57.44;22
5932;2;Inverno;Pasto C;Pasto + Suplemento;Braquiária;Setor_2C;2025-07-24;139;114.3;61.79;5.2;70.46;51.92;0
5933;3;Inverno;Pasto B;Pasto;Mombaça;Setor_3C;2025-09-16;112;114.3;62.07;5.18;71.26;51.37;0
5934;1;Primavera;Pasto B;Pasto;Braquiária;Setor_1C;2024-11-12;89;114.3;71.76;5.6;81.57;59.69;74
5935;3;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_3A;2025-07-22;107;114.3;61.87;5.15;69.9;51.81;0
5936;2;Outono;Pasto B;Pasto;Braquiária;Setor_2B;2024-06-08;96;114.3;68.57;5.59;78.01;58.94;32
5937;3;Primavera;Pasto A;Pasto;Braquiária;Setor_3C;2025-10-10;78;114.3;71.79;5.59;82.24;60.48;68
5938;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3A;2024-03-03;27;114.3;77.76;5.67;88.63;65.75;121
5939;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2024-01-11;86;114.3;77.74;5.68;87.72;66.45;121
5940;1;Inverno;Pasto C;Pasto;Panicum;Setor_1C;2024-08-15;126;114.3;62.04;5.24;70.52;51.88;0
5941;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-05-20;7;114.3;68.45;5.5;77.83;56.99;25
5942;2;Inverno;Pasto A;Pasto;Mombaça;Setor_2B;2025-09-10;60;114.3;62.0;4.99;70.13;52.52;0
5943;2;Inverno;Pasto A;Pasto;Panicum;Setor_2A;2025-09-19;59;114.3;61.94;4.98;69.91;53.0;0
5944;2;Inverno;Pasto C;Pasto;Braquiária;Setor_2C;2025-07-19;137;114.3;61.99;5.0;69.78;52.43;0
5945;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1B;2025-06-12;7;114.3;68.52;5.6;77.59;57.86;23
5946;1;Verão;Pasto A;Pasto;Mombaça;Setor_1A;2025-02-14;45;114.3;77.75;5.67;87.69;66.77;120
5947;2;Primavera;Pasto B;Pasto;Mombaça;Setor_2B;2024-10-01;97;114.3;72.0;5.59;81.48;60.91;73
5948;3;Inverno;Pasto B;Pasto + Suplemento;Mombaça;Setor_3B;2025-08-08;111;114.3;62.0;5.04;69.82;52.22;0
5949;3;Primavera;Pasto B;Pasto;Panicum;Setor_3A;2025-10-23;107;114.3;71.59;5.64;80.72;60.53;64
5950;1;Verão;Pasto A;Pasto;Panicum;Setor_1B;2025-03-21;50;114.3;76.38;6.34;88.33;59.75;108
5951;1;Primavera;Pasto B;Pasto + Suplemento;Braquiária;Setor_1A;2025-11-09;82;114.3;71.89;5.64;82.3;59.83;77
5952;1;Verão;Pasto A;Pasto + Suplemento;Panicum;Setor_1C;2024-02-05;54;114.3;77.66;5.86;87.74;63.14;119
5953;3;Primavera;Confinamento;Confinamento;Dieta Total;Setor_3B;2024-12-24;29;114.3;74.66;6.64;88.03;60.34;93
5954;1;Primavera;Pasto C;Pasto + Suplemento;Panicum;Setor_1C;2024-11-16;125;114.3;71.93;5.63;81.37;60.74;77
5955;2;Verão;Pasto A;Pasto + Suplemento;Braquiária;Setor_2C;2025-02-15;67;114.3;77.59;5.71;87.57;65.56;120
5956;3;Verão;Pasto C;Pasto;Mombaça;Setor_3B;2025-02-25;144;114.3;77.53;5.83;88.27;66.86;116
5957;1;Outono;Pasto A;Pasto;Mombaça;Setor_1A;2025-05-16;46;114.3;68.49;5.73;78.21;58.08;33
5958;3;Outono;Pasto A;Pasto;Braquiária;Setor_3B;2024-06-04;74;114.3;68.42;5.43;77.46;57.95;23
5959;1;Verão;Pasto A;Pasto;Mombaça;Setor_1B;2025-01-21;49;114.3;77.74;5.58;88.43;65.64;124
5960;3;Verão;Pasto A;Pasto;Panicum;Setor_3A;2024-03-03;70;114.3;77.63;5.48;87.76;65.59;126
5961;1;Inverno;Pasto C;Pasto;Braquiária;Setor_1A;2025-08-28;117;114.3;62.0;5.23;70.36;52.4;0
5962;1;Verão;Pasto C;Pasto + Suplemento;Braquiária;Setor_1B;2024-01-18;122;114.3;77.74;5.57;87.2;66.44;120
5963;3;Verão;Pasto C;Pasto;Braquiária;Setor_3A;2024-01-09;140;114.3;77.59;5.74;87.2;66.1;121
5964;2;Primavera;Pasto A;Pasto;Mombaça;Setor_2C;2024-12-21;66;114.3;72.47;5.72;86.66;61.54;73
5965;3;Outono;Pasto A;Pasto;Braquiária;Setor_3A;2025-04-24;68;114.3;68.54;5.5;78.42;58.38;25
5966;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-04-01;22;114.3;68.65;5.42;78.5;58.5;29
5967;3;Outono;Pasto A;Pasto;Braquiária;Setor_3C;2024-06-21;77;114.3;67.52;6.04;78.4;53.18;25
5968;1;Outono;Pasto B;Pasto;Braquiária;Setor_1C;2025-04-27;91;114.3;68.44;5.47;77.47;57.6;25
5969;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-09-19;16;114.3;61.89;5.11;70.6;51.43;0
5970;2;Outono;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2024-05-25;130;114.3;68.62;5.59;77.76;57.81;28
5971;1;Outono;Pasto A;Pasto;Panicum;Setor_1B;2025-06-07;49;114.3;68.51;5.53;77.76;57.38;31
5972;2;Verão;Pasto C;Pasto;Braquiária;Setor_2A;2024-01-18;129;114.3;77.56;5.65;88.74;66.28;121
5973;1;Primavera;Pasto C;Pasto;Panicum;Setor_1A;2025-11-18;119;114.3;71.77;5.62;81.34;60.77;72
5974;3;Inverno;Confinamento;Confinamento;Dieta Total;Setor_3C;2024-09-16;33;114.3;61.97;5.1;72.1;53.01;0
5975;2;Verão;Pasto C;Pasto + Suplemento;Mombaça;Setor_2A;2024-03-25;129;114.3;71.8;7.2;87.2;57.46;68
5976;2;Outono;Confinamento;Confinamento;Dieta Total;Setor_2A;2024-04-12;13;114.3;68.54;5.59;78.27;57.57;26
5977;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-08-08;21;114.3;61.99;5.04;70.58;51.92;0
5978;1;Verão;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-03-24;1;114.3;73.36;7.12;87.52;59.23;76
5979;3;Verão;Pasto A;Pasto;Mombaça;Setor_3C;2025-02-05;79;114.3;77.7;5.82;88.51;64.57;124
5980;2;Primavera;Pasto C;Pasto;Mombaça;Setor_2A;2025-11-17;131;114.3;71.88;5.58;81.51;60.31;70
5981;2;Inverno;Pasto B;Pasto;Mombaça;Setor_2A;2024-09-03;93;114.3;61.98;5.04;70.51;50.88;0
5982;1;Inverno;Pasto C;Pasto;Panicum;Setor_1B;2025-08-12;122;114.3;62.02;5.19;71.7;51.66;0
5983;3;Outono;Pasto A;Pasto + Suplemento;Braquiária;Setor_3A;2024-06-01;71;114.3;68.4;5.5;78.26;58.01;22
5984;2;Inverno;Confinamento;Confinamento;Dieta Total;Setor_2C;2025-09-08;24;114.3;61.97;5.08;70.61;51.96;0
5985;1;Primavera;Pasto B;Pasto + Suplemento;Mombaça;Setor_1A;2025-12-22;82;114.3;73.55;6.36;88.89;58.02;89
5986;1;Outono;Pasto A;Pasto;Mombaça;Setor_1B;2025-04-25;50;114.3;68.59;5.64;78.33;56.32;23
5987;3;Inverno;Pasto C;Pasto + Suplemento;Panicum;Setor_3A;2025-09-05;141;114.3;62.08;4.89;71.01;52.95;0
5988;1;Inverno;Pasto B;Pasto + Suplemento;Panicum;Setor_1A;2025-08-06;80;114.3;61.86;5.03;70.23;52.64;0
5989;3;Outono;Pasto A;Pasto + Suplemento;Mombaça;Setor_3C;2025-04-19;79;114.3;68.61;5.68;78.42;57.36;32
5990;3;Inverno;Pasto A;Pasto + Suplemento;Braquiária;Setor_3B;2025-09-22;72;114.3;61.93;5.2;70.63;52.11;0
5991;2;Inverno;Pasto B;Pasto;Braquiária;Setor_2A;2025-07-24;93;114.3;62.01;5.15;71.54;51.85;0
5992;2;Primavera;Confinamento;Confinamento;Dieta Total;Setor_2A;2025-12-16;14;114.3;71.82;5.74;81.95;60.12;74
5993;1;Verão;Pasto B;Pasto;Mombaça;Setor_1C;2024-02-02;90;114.3;77.61;5.7;87.7;66.45;122
5994;1;Outono;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-04-25;3;114.3;68.45;5.63;78.68;57.66;24
5995;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1A;2025-08-08;2;114.3;62.1;5.01;71.27;52.76;0
5996;1;Primavera;Pasto B;Pasto;Panicum;Setor_1A;2025-10-09;80;114.3;71.91;5.53;81.34;61.42;68
5997;1;Verão;Pasto B;Pasto + Suplemento;Mombaça;Setor_1B;2025-02-08;86;114.3;77.62;5.69;87.41;65.81;122
5998;3;Outono;Confinamento;Confinamento;Dieta Total;Setor_3A;2025-04-22;27;114.3;68.6;5.65;78.49;55.77;33
5999;1;Inverno;Confinamento;Confinamento;Dieta Total;Setor_1C;2025-07-17;10;114.3;62.11;5.05;70.1;50.64;0
6000;3;Verão;Confinamento;Confinamento;Dieta Total;Setor_3B;2025-02-13;31;114.3;77.65;5.79;87.13;66.84;126
6001;2;Inverno;Pasto C;Pasto;Mombaça;Setor_2A;2024-08-15;128;114.3;62.11;4.99;70.48;53.47;0
