ID_Animal;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas
5997;1;1;7;2;4;3;20250208;86;114.3;77.62;5.69;87.41;1.3947952901157596;122
5998;3;2;1;4;1;8;20250422;27;114.3;68.6;5.65;78.49;-0.5647954206563387;33
5999;1;3;1;4;1;2;20250717;10;114.3;62.11;5.05;70.1;-1.566060395383517;0
6000;3;1;1;4;1;4;20250213;31;114.3;77.65;5.79;87.13;1.595828998491782;126
6001;2;3;8;1;4;5;20240815;128;114.3;62.11;4.99;70.48;-1.0137056432435732;0
6002;1;4;6;2;2;1;20251002;44;114.3;71.89;5.57;82.22;0.3915785318121155;72
6003;3;1;1;4;1;4;20240311;30;114.3;77.65;5.87;87.59;1.3694221036216996;119
6004;3;4;8;2;4;8;20251023;141;114.3;71.74;5.55;80.79;0.41890350188264286;71
6005;2;4;1;4;1;5;20251221;16;114.3;72.51;5.97;84.66;0.43256598691790654;86
6006;2;4;1;4;1;6;20241127;22;114.3;71.91;5.44;81.34;0.3115554051769992;66
6007;1;1;8;1;4;3;20240309;122;114.3;77.72;5.66;87.38;1.4923844689390713;124
6008;1;2;1;4;1;2;20250618;12;114.3;68.46;5.78;77.63;-0.18810119039835568;33
6009;2;4;1;4;1;5;20241206;14;114.3;71.7;5.55;81.31;0.45208382268256775;71
6010;3;4;8;2;4;9;20251121;150;114.3;72.01;5.5;81.58;0.40133744969444607;77
6011;3;3;7;1;2;8;20250812;107;114.3;61.91;4.94;70.26;-1.1718001129373385;0
6012;3;4;7;1;3;4;20251221;109;114.3;72.62;5.83;86.98;0.4481802555296361;80
6013;2;2;6;2;3;7;20250417;60;114.3;68.58;5.55;79.01;-0.14906551886903183;27
6014;3;1;1;4;1;4;20250213;32;114.3;77.63;5.73;88.18;1.2562186561866555;122
6015;1;2;6;1;2;2;20250417;53;114.3;68.49;5.69;79.72;-0.41255630169197366;28
6016;1;4;7;2;3;2;20241112;88;114.3;71.85;5.58;81.57;0.6453103967527253;76
6017;3;4;8;2;4;8;20241116;140;114.3;71.72;5.6;80.89;0.3818196139297835;78
6018;3;2;1;4;1;4;20240520;29;114.3;68.56;5.58;78.73;-0.4106045181155064;24
6019;1;4;1;4;1;2;20251017;9;114.3;71.81;5.61;82.0;0.21982157708308642;70
6020;1;1;1;4;1;1;20250115;1;114.3;77.8;5.64;87.55;1.504095170397869;120
6021;2;1;7;1;3;6;20250108;101;114.3;77.71;5.77;88.27;1.545082625503659;121
6022;1;4;8;1;4;1;20241017;117;114.3;71.87;5.55;80.89;0.45208382268256775;74
6023;2;2;7;1;3;6;20240609;103;114.3;68.37;5.76;78.76;-0.3110635557157289;27
6024;2;4;7;1;2;6;20251005;102;114.3;72.02;5.45;80.57;0.4774570091766293;78
6025;2;4;8;2;3;6;20241006;136;114.3;71.95;5.65;81.86;0.5418658672000147;74
6026;2;2;8;1;3;7;20240520;134;114.3;68.52;5.62;78.78;-0.2642207498805389;28
6027;1;2;8;1;3;3;20240627;122;114.3;62.88;5.64;75.51;-1.3943034406544879;1
6028;2;2;8;1;2;6;20240422;136;114.3;68.35;5.7;77.45;-0.38327954804497905;27
6029;2;2;1;4;1;5;20250414;13;114.3;68.51;5.54;77.58;-0.09831914588091015;23
6030;1;1;8;1;3;1;20240224;119;114.3;77.53;5.77;87.72;1.3830845886569618;121
6031;1;4;7;2;2;3;20241016;86;114.3;71.82;5.69;81.73;0.5184444642824204;75
6032;3;2;8;1;4;4;20250616;147;114.3;68.79;5.65;78.81;-0.49257942832708856;28
6033;1;3;1;4;1;3;20250807;7;114.3;61.91;5.1;70.36;-1.406014142113286;0
6034;2;3;7;2;3;6;20250906;102;114.3;61.92;5.13;70.45;-1.279148209642981;0
6035;3;4;1;4;1;8;20251227;25;114.3;77.1;6.01;87.85;0.5887086730352047;120
6036;3;1;1;4;1;4;20250201;30;114.3;77.51;5.67;87.11;1.5743593791506534;121
6037;3;3;8;1;2;9;20250702;149;114.3;62.11;5.12;70.72;-1.3903998735015564;0
6038;2;4;1;4;1;7;20241019;18;114.3;71.89;5.57;82.54;0.30179648729466857;73
6039;1;1;7;2;2;1;20250306;82;114.3;77.58;5.99;86.64;1.5587451105389238;123
6040;2;2;6;1;3;5;20240421;56;114.3;68.38;5.57;77.92;-0.3442438765156552;27
6041;2;1;8;1;4;7;20240302;132;114.3;77.62;5.65;87.28;1.4670112824450112;123
6042;2;2;8;2;2;6;20250605;136;114.3;68.51;5.54;78.4;-0.03391028785752339;27
6043;3;4;6;1;3;8;20241006;68;114.3;72.1;5.76;81.68;0.026595003012928907;76
6044;1;2;6;2;4;1;20250506;46;114.3;68.47;5.66;77.58;-0.1939565411277546;27
6045;1;2;8;1;2;1;20240613;116;114.3;68.54;5.48;77.33;-0.10807806376324076;27
6046;2;4;6;1;2;7;20251219;60;114.3;72.02;5.48;82.81;0.4833123599060282;74
6047;1;1;1;4;1;2;20250301;11;114.3;77.52;5.76;87.02;1.3362417828217732;120
6048;2;2;1;4;1;6;20250624;21;114.3;65.22;6.33;76.95;-1.3494124183957652;14
6049;2;1;8;1;4;6;20250327;137;114.3;69.85;6.33;87.33;-0.16272800390429554;39
6050;3;2;7;2;4;9;20240503;112;114.3;68.45;5.64;78.37;-0.04952455646925431;30
6051;1;2;7;1;3;2;20250415;89;114.3;68.51;5.42;77.33;0.016836085130598293;25
6052;3;2;8;1;3;4;20240616;146;114.3;68.56;5.54;77.67;0.03830570447172675;33
6053;2;1;7;1;2;7;20250206;97;114.3;77.67;5.71;87.08;1.6504789386328367;121
6054;1;4;1;4;1;2;20251027;11;114.3;71.9;5.51;81.38;0.612130075952799;69
6055;1;3;1;4;1;2;20250820;11;114.3;61.88;5.02;70.85;-1.2596303738783183;0
6056;2;4;1;4;1;7;20251026;17;114.3;71.71;5.57;81.46;0.4423249048002372;73
6057;1;4;7;1;4;3;20241227;84;114.3;77.05;5.88;87.33;1.1000759700693574;118
6058;2;1;6;1;4;6;20250120;65;114.3;77.61;5.64;88.01;1.3323382156688388;125
6059;3;4;6;2;4;9;20251217;79;114.3;72.03;5.42;81.81;0.3915785318121155;69
6060;1;2;7;2;2;3;20250506;84;114.3;68.36;5.67;76.99;-0.24860648126880935;28
6061;3;1;1;4;1;8;20240322;28;114.3;75.34;6.79;87.77;0.33302502451812765;97
6062;1;2;8;2;4;2;20250515;126;114.3;68.62;5.53;78.3;-0.059283474351584924;27
6063;1;3;7;2;4;1;20250919;82;114.3;62.09;5.16;70.22;-1.308424963289974;0
6064;3;1;1;4;1;9;20250108;33;114.3;77.47;5.73;88.35;1.297206111292448;120
6065;1;2;8;1;2;2;20250513;127;114.3;68.54;5.45;78.1;-0.40865273453904055;24
6066;2;3;8;2;3;6;20240704;136;114.3;62.13;5.03;71.37;-1.2010768665843319;0
6067;3;3;7;1;3;9;20250707;112;114.3;61.95;4.99;70.99;-1.4528569479484759;0
6068;1;3;1;4;1;1;20240928;3;114.3;69.57;7.08;81.44;-1.2537750231489193;53
6069;3;3;8;1;2;4;20250922;144;114.3;61.93;5.16;70.49;-1.439194462913212;0
6070;1;2;6;1;4;3;20240527;48;114.3;68.51;5.59;78.44;-0.08465666084564646;26
6071;1;1;6;1;2;1;20250120;47;114.3;77.55;5.74;87.07;1.3947952901157596;122
6072;1;2;7;2;3;3;20250406;86;114.3;68.62;5.5;78.21;-0.23494399623354567;24
6073;3;2;6;1;3;4;20250520;75;114.3;68.48;5.63;77.76;-0.44964018964483166;27
6074;3;4;8;1;2;4;20251202;145;114.3;71.64;5.61;82.07;0.3369285916710607;73
6075;1;4;6;1;2;3;20241217;48;114.3;72.04;5.54;83.43;0.575046187999941;70
6076;1;1;7;2;3;3;20250103;87;114.3;77.63;5.83;87.87;1.4104095587274892;120
6077;1;3;8;1;2;2;20250822;125;114.3;62.06;5.05;71.09;-1.4235801943014825;0
6078;2;1;6;1;3;5;20250120;58;114.3;77.9;5.84;88.64;1.490432685362604;123
6079;2;2;7;1;2;7;20240627;99;114.3;62.74;5.65;78.92;-1.0976323370316212;4
6080;1;4;8;2;2;3;20251025;122;114.3;71.78;5.68;82.52;0.11247348037744413;71
6081;1;1;7;1;2;3;20240321;86;114.3;76.44;6.42;89.17;-0.05147634004572016;106
6082;1;1;1;4;1;2;20250217;12;114.3;77.61;5.6;89.01;1.5685040284212546;122
6083;2;2;7;1;3;7;20250512;97;114.3;68.67;5.63;77.73;0.05196818950699044;31
6084;1;4;1;4;1;3;20251023;7;114.3;71.79;5.63;82.88;0.13394309971857257;75
6085;3;2;7;1;2;8;20250614;106;114.3;68.49;5.52;79.35;-0.13540303383376814;23
6086;1;1;8;1;3;2;20240126;124;114.3;77.51;5.68;87.96;1.6094914835270442;118
6087;3;4;8;1;3;4;20251126;144;114.3;71.88;5.43;82.09;0.5477212179294136;70
6088;2;1;8;1;2;5;20240212;130;114.3;77.59;5.59;87.33;1.4065059915745575;122
6089;3;2;6;2;2;8;20240626;70;114.3;63.59;5.97;76.99;-1.737817350112546;5
6090;1;3;7;1;3;1;20250925;83;114.3;65.67;7.25;81.63;-1.2947624782547105;25
6091;2;4;8;1;3;5;20241219;129;114.3;71.88;5.76;82.24;0.3115554051769992;70
6092;3;2;8;2;4;4;20250414;144;114.3;68.52;5.43;77.87;-0.059283474351584924;25
6093;1;1;1;4;1;1;20250109;4;114.3;77.43;5.56;87.57;1.5919254313388473;118
6094;2;3;8;1;3;6;20250825;139;114.3;62.06;5.16;71.89;-1.320135664748772;0
6095;1;2;1;4;1;2;20250428;9;114.3;68.46;5.63;78.78;-0.393038465927311;27
6096;1;1;1;4;1;3;20240110;5;114.3;77.76;5.62;87.91;1.578262946303585;121
6097;1;2;7;1;4;1;20250618;82;114.3;68.44;5.53;77.2;-0.29154571995106626;27
6098;3;4;1;4;1;9;20241109;34;114.3;71.88;5.64;82.1;0.7019121204702459;68
6099;3;1;7;1;4;8;20250101;104;114.3;77.71;5.65;88.11;0.9654029032931877;116
6100;1;3;7;1;4;2;20240924;91;114.3;64.38;6.81;80.4;-1.185462597972601;19
6101;3;2;6;2;2;9;20240419;77;114.3;68.34;5.41;78.3;-0.2564136155746741;21
6102;2;2;1;4;1;6;20240604;21;114.3;68.41;5.55;77.38;-0.29935285425693103;25
6103;1;1;1;4;1;3;20240301;6;114.3;77.7;5.82;87.25;1.5060469539743335;117
6104;2;3;6;1;2;6;20240821;65;114.3;61.94;5.05;70.07;-1.2205947023489945;0
6105;3;1;6;2;3;8;20240123;69;114.3;77.52;5.77;87.96;1.402602424421623;121
6106;3;3;6;1;4;4;20240814;73;114.3;61.92;5.09;70.42;-1.2010768665843319;0
6107;2;2;6;1;2;7;20250504;61;114.3;68.43;5.51;78.07;-0.21152259331595136;22
6108;1;1;6;1;2;2;20240114;55;114.3;77.61;5.82;86.85;1.4357827452215493;122
6109;2;3;8;1;2;7;20240919;132;114.3;62.11;5.08;71.01;-1.2127875680431284;0
6110;2;1;8;1;2;6;20250209;137;114.3;77.34;5.72;87.33;1.3479524842805684;115
6111;2;2;7;2;2;5;20240614;95;114.3;68.49;5.44;78.9;-0.1607762203278283;23
6112;2;1;1;4;1;7;20250312;19;114.3;77.59;5.7;88.13;1.504095170397869;119
6113;3;3;6;1;4;9;20250909;79;114.3;61.93;5.06;70.72;-1.3240392319017036;0
6114;1;4;6;2;4;3;20251213;48;114.3;71.93;5.61;82.5;0.4833123599060282;70
6115;1;3;6;1;4;3;20240714;49;114.3;61.79;5.07;71.51;-1.273292858913582;0
6116;1;1;1;4;1;1;20250326;4;114.3;70.79;6.88;86.17;-0.3247260407509926;53
6117;1;1;7;2;4;2;20250316;89;114.3;77.48;5.8;88.91;1.2093758503514669;119
6118;3;1;8;2;3;9;20240112;149;114.3;77.6;5.64;89.22;1.4982398196684703;120
6119;1;3;8;2;4;1;20240918;117;114.3;62.09;5.04;70.19;-1.2576785903018524;0
6120;2;4;1;4;1;5;20251109;15;114.3;71.78;5.43;80.98;0.491119494211893;71
6121;3;2;8;2;2;9;20250519;150;114.3;68.58;5.41;77.47;-0.18810119039835568;26
6122;3;1;7;2;4;4;20250225;108;114.3;77.72;5.66;87.79;1.3928435065392923;119
6123;2;2;8;1;3;5;20250613;130;114.3;68.49;5.54;79.07;-0.16663157105722723;23
6124;2;1;6;1;2;5;20250305;57;114.3;77.68;5.67;89.04;1.2191347682337974;127
6125;2;4;1;4;1;7;20251204;17;114.3;71.83;5.59;80.93;0.41890350188264286;74
6126;1;1;1;4;1;2;20250308;12;114.3;77.61;5.73;87.44;1.757827035338479;118
6127;1;4;7;1;4;3;20241126;85;114.3;71.86;5.55;81.58;0.4637945241413656;76
6128;3;3;1;4;1;8;20250906;26;114.3;62.18;4.97;70.44;-1.111294822066885;0
6129;3;4;6;2;4;4;20251007;74;114.3;71.88;5.59;81.33;0.39548209896504716;67
6130;2;4;1;4;1;6;20251213;22;114.3;72.04;5.57;82.59;0.43646955407083826;78
6131;3;3;1;4;1;8;20250826;25;114.3;61.97;5.11;70.52;-1.435290895760279;0
6132;3;3;1;4;1;4;20240920;30;114.3;61.96;5.01;71.15;-1.4606640822543406;0
6133;3;1;7;1;4;9;20250322;113;114.3;75.47;6.85;87.27;0.010980734401199373;102
6134;3;4;7;2;2;9;20251202;113;114.3;72.06;5.61;81.65;0.612130075952799;70
6135;2;1;7;1;2;6;20250113;103;114.3;77.64;5.8;87.0;1.3128203799041775;123
6136;3;3;1;4;1;9;20250901;35;114.3;61.89;5.17;70.06;-1.2869553439488457;0
6137;1;3;7;1;3;2;20240727;89;114.3;62.11;5.08;70.74;-1.1464269264432772;0
6138;2;4;1;4;1;6;20241016;24;114.3;71.78;5.65;81.54;0.4110963675767781;72
6139;1;3;8;1;2;1;20250914;116;114.3;61.87;5.04;70.65;-1.308424963289974;0
6140;1;1;7;1;2;2;20250103;89;114.3;77.62;5.61;87.26;1.6543825057857684;116
6141;1;1;8;1;4;2;20250208;127;114.3;77.61;5.52;88.51;1.6368164535975716;119
6142;3;4;8;1;2;9;20251103;148;114.3;71.67;5.81;82.99;0.5457694343529478;71
6143;3;4;8;1;4;4;20241202;147;114.3;71.69;5.57;82.28;0.46964987487076454;62
6144;1;2;1;4;1;1;20250613;3;114.3;68.54;5.49;79.26;-0.0065853177869960085;30
6145;3;4;8;1;4;8;20251120;141;114.3;72.03;5.41;80.58;0.6316479117174616;73
6146;2;4;7;1;2;7;20251217;96;114.3;71.7;5.53;80.82;0.45598738983550086;73
6147;1;3;6;1;3;2;20250823;52;114.3;62.01;5.12;70.43;-1.1347162249844793;0
6148;2;4;6;2;3;7;20251202;62;114.3;71.87;5.4;82.06;0.4637945241413656;72
6149;1;2;8;1;2;3;20240421;123;114.3;68.45;5.74;78.26;-0.44964018964483166;31
6150;1;3;6;1;3;3;20250815;51;114.3;62.08;4.99;70.12;-1.3240392319017036;0
6151;3;4;6;1;4;8;20251007;68;114.3;71.89;5.5;81.21;0.06563067454225413;75
6152;1;1;8;1;4;1;20250326;118;114.3;70.72;6.83;85.97;0.044161055201125676;50
6153;1;3;1;4;1;1;20250910;2;114.3;62.02;5.13;70.09;-1.2635339410312514;0
6154;2;2;7;1;2;6;20250402;103;114.3;68.59;5.49;78.5;-0.14906551886903183;23
6155;3;3;7;1;3;9;20250917;114;114.3;61.86;4.99;69.94;-1.4626158658308064;0
6156;1;4;7;1;3;3;20241223;85;114.3;74.09;6.14;86.8;0.5438176507764819;93
6157;1;3;8;1;4;1;20250720;116;114.3;61.88;5.09;70.3;-1.2830517767959126;0
6158;2;2;6;1;2;5;20250422;58;114.3;68.54;5.55;78.23;-0.3676652794332495;31
6159;3;2;1;4;1;9;20250412;33;114.3;68.6;5.56;78.94;-0.4008456002331758;26
6160;2;2;8;2;3;6;20250421;137;114.3;68.54;5.74;78.24;-0.24665469769234352;33
6161;1;4;8;2;2;1;20251006;118;114.3;71.57;5.67;81.31;0.05391997308345629;67
6162;3;3;8;1;3;8;20240709;141;114.3;62.1;5.07;70.44;-1.2967142618311762;0
6163;2;1;6;1;4;6;20250212;65;114.3;77.5;5.75;88.51;1.2425561711513933;119
6164;1;3;7;1;4;2;20240913;91;114.3;62.04;5.11;70.53;-1.31037674686644;0
6165;1;3;8;1;2;1;20250819;119;114.3;61.95;5.03;70.53;-1.2693892917606502;0
6166;3;1;8;2;4;4;20240117;144;114.3;77.7;5.66;88.04;1.6426718043269706;123
6167;3;1;1;4;1;4;20250124;30;114.3;77.65;5.67;87.99;1.3303864320923742;121
6168;1;1;8;1;3;3;20240303;121;114.3;77.53;5.61;86.87;1.5236130061625304;120
6169;3;2;1;4;1;4;20240418;29;114.3;68.62;5.45;80.74;-0.08660844442211231;26
6170;1;1;6;1;4;1;20250224;46;114.3;77.49;5.72;87.89;1.5314201404683965;117
6171;1;3;6;1;2;3;20250919;51;114.3;61.87;4.93;70.92;-1.0859216355728234;0
6172;1;3;8;2;2;3;20250812;120;114.3;61.87;5.09;70.54;-1.1776554636667362;0
6173;3;3;8;1;2;9;20250808;150;114.3;61.94;5.1;70.48;-1.2479196724195205;0
6174;1;4;8;1;3;3;20251207;122;114.3;71.84;5.53;81.42;0.45013203910610194;71
6175;1;2;7;1;3;2;20250513;90;114.3;68.54;5.65;78.15;-0.3481474436685869;26
6176;2;4;8;1;3;6;20251201;139;114.3;71.76;5.63;82.28;0.18859303985962736;70
6177;2;3;1;4;1;5;20250806;14;114.3;61.92;5.06;71.04;-1.351364201972231;0
6178;1;2;1;4;1;1;20250517;3;114.3;68.34;5.56;78.22;-0.33448495863332317;25
6179;3;1;8;1;3;8;20250118;142;114.3;77.74;5.69;87.27;1.4065059915745575;121
6180;2;1;1;4;1;5;20240117;14;114.3;77.52;5.65;86.45;1.570455811997719;120
6181;1;1;8;1;3;2;20250211;125;114.3;77.63;5.67;87.66;1.4923844689390713;118
6182;2;2;6;1;4;5;20250426;56;114.3;68.42;5.57;78.48;-0.05537990719865185;31
6183;1;1;6;1;3;2;20240309;52;114.3;77.61;5.82;88.63;1.2952543277159807;117
6184;3;1;1;4;1;8;20250327;28;114.3;69.46;6.41;85.59;-0.12954768310436923;39
6185;1;3;7;1;3;3;20250909;86;114.3;62.04;5.1;69.94;-1.1620411950550067;0
6186;1;2;1;4;1;3;20250615;8;114.3;68.62;5.59;77.78;-0.5667472042328059;27
6187;2;3;6;1;4;6;20240819;65;114.3;61.92;5.07;70.07;-1.2205947023489945;0
6188;3;4;8;1;3;4;20251125;144;114.3;71.86;5.46;81.77;0.5477212179294136;69
6189;1;3;1;4;1;3;20240725;5;114.3;61.95;5.0;70.22;-1.2030286501607976;0
6190;1;1;8;1;2;2;20250225;127;114.3;77.63;5.59;88.63;1.552889759809525;121
6191;1;1;8;2;3;3;20250222;120;114.3;77.72;5.74;86.94;1.703177095197424;121
6192;1;2;7;1;3;3;20240519;86;114.3;68.35;5.69;78.22;-0.08270487726917923;26
6193;3;2;6;1;2;4;20250416;75;114.3;68.36;5.61;77.1;-0.6994684874325098;20
6194;1;4;6;1;2;1;20251009;47;114.3;71.96;5.51;81.59;0.5125891135530215;69
6195;3;3;6;1;2;9;20250713;77;114.3;62.06;4.94;70.32;-1.05664488192583;0
6196;2;3;8;2;2;5;20250926;130;114.3;66.92;7.23;83.63;-1.1151983892198165;32
6197;1;4;6;1;3;3;20251022;50;114.3;71.71;5.63;81.57;0.286182218682939;73
6198;2;2;6;2;2;7;20250608;63;114.3;68.33;5.34;77.68;-0.23494399623354567;18
6199;1;2;1;4;1;1;20250514;4;114.3;68.37;5.67;77.63;-0.21542616046888305;24
6200;1;4;8;1;2;3;20251117;120;114.3;71.76;5.75;81.7;0.24129119642421487;71
6201;1;4;8;1;4;2;20251201;124;114.3;72.0;5.59;81.5;0.4208552854591087;79
6202;1;3;7;2;2;2;20250927;91;114.3;67.86;7.17;79.77;-1.3064731797135083;42
6203;3;2;8;2;2;9;20250508;149;114.3;68.58;5.41;78.32;-0.06318704150451662;26
6204;1;2;8;2;4;3;20250503;121;114.3;68.42;5.43;77.54;-0.37156884658618256;19
6205;1;2;1;4;1;2;20250522;10;114.3;68.69;5.62;77.74;-0.11978876522203862;31
6206;2;3;1;4;1;6;20250927;21;114.3;68.21;7.18;82.49;-1.0761627176904929;46
6207;1;3;6;2;4;3;20250803;48;114.3;62.1;5.11;72.03;-1.2967142618311762;0
6208;1;4;8;1;3;1;20241206;118;114.3;71.92;5.79;81.59;0.2900857858358707;72
6209;1;1;7;2;4;1;20240211;80;114.3;77.89;5.66;87.85;1.652430722209301;128
6210;1;4;7;1;3;3;20241107;87;114.3;72.02;5.5;81.56;0.4403731212237713;74
6211;1;3;6;2;4;2;20250909;52;114.3;61.91;5.24;70.93;-1.4021105749603542;0
6212;2;1;7;1;4;5;20240124;94;114.3;77.62;5.72;88.5;1.5079987375508008;121
6213;3;2;1;4;1;8;20250607;27;114.3;68.63;5.59;78.64;-0.09246379515151124;24
6214;3;1;7;2;3;8;20240224;106;114.3;77.62;5.75;87.89;1.2581704397631228;118
6215;3;1;7;1;4;4;20250108;110;114.3;77.77;5.61;87.52;1.683659259432763;122
6216;1;3;1;4;1;1;20240908;2;114.3;61.78;5.05;70.41;-1.4313873286073473;0
6217;3;3;6;1;3;8;20240807;69;114.3;62.01;5.13;70.36;-1.3337981497840357;0
6218;1;4;1;4;1;3;20251007;8;114.3;71.95;5.52;82.78;0.2842304351064718;70
6219;2;4;7;1;4;7;20251027;98;114.3;71.79;5.73;83.45;0.43842133764730407;74
6220;3;1;8;2;2;4;20250312;144;114.3;77.59;5.82;87.68;1.533371924044861;119
6221;1;4;7;1;4;1;20241025;81;114.3;71.76;5.62;81.36;0.5789497551528741;69
6222;2;1;8;1;3;5;20240104;130;114.3;77.57;5.52;86.91;1.7109842295032904;120
6223;1;2;1;4;1;3;20240422;8;114.3;68.55;5.69;78.47;-0.25836539915114;30
6224;1;3;1;4;1;2;20240916;12;114.3;61.91;5.08;70.65;-1.1796072472432033;0
6225;2;4;8;1;4;7;20251201;132;114.3;71.85;5.56;82.01;0.39548209896504716;73
6226;3;1;8;1;3;8;20250302;141;114.3;77.79;5.85;87.57;1.3147721634806446;123
6227;2;2;1;4;1;5;20250512;13;114.3;68.33;5.52;77.78;0.05587175665992352;28
6228;2;1;7;2;3;7;20240311;99;114.3;77.41;5.73;87.93;1.4611559317156122;119
6229;2;4;1;4;1;6;20241119;21;114.3;71.82;5.66;81.89;0.29203756941233655;74
6230;2;1;7;1;2;6;20240216;103;114.3;77.71;5.73;87.38;1.6231539685623093;123
6231;1;4;1;4;1;1;20251025;4;114.3;72.08;5.72;82.68;0.2510501143065469;74
6232;2;4;1;4;1;6;20241209;21;114.3;71.94;5.67;81.0;0.3369285916710607;72
6233;1;3;8;2;2;2;20240808;124;114.3;61.97;5.02;70.66;-1.0468859640434995;0
6234;3;3;1;4;1;9;20250905;36;114.3;61.97;5.26;70.02;-1.3279427990546366;0
6235;2;4;1;4;1;7;20241017;19;114.3;72.03;5.58;82.54;0.5125891135530215;74
6236;1;4;8;1;3;1;20241116;117;114.3;71.9;5.56;82.1;0.5008784120942236;69
6237;1;2;6;1;4;3;20250602;49;114.3;68.5;5.54;77.73;-0.2505582648452752;30
6238;2;2;1;4;1;6;20250612;23;114.3;68.22;5.6;78.17;-0.5960239578797991;19
6239;3;2;1;4;1;8;20250528;26;114.3;68.39;5.65;79.33;-0.2329922126570798;29
6240;3;1;6;2;3;4;20240325;73;114.3;71.93;7.09;88.31;0.0031736000953346043;63
6241;1;3;7;1;3;1;20250715;80;114.3;61.83;5.04;70.05;-1.31037674686644;0
6242;1;4;7;1;4;3;20251023;84;114.3;71.9;5.63;82.15;0.37206069604745284;70
6243;2;3;8;1;4;5;20250915;131;114.3;62.03;4.94;70.94;-1.2010768665843319;0
6244;3;4;7;2;4;4;20251123;111;114.3;72.0;5.65;82.14;0.4716016584472304;71
6245;2;2;8;1;4;6;20240401;139;114.3;68.54;5.34;78.5;0.0968592117657132;24
6246;3;4;7;2;3;4;20251207;109;114.3;71.64;5.56;80.93;0.3427839424004596;71
6247;2;2;1;4;1;6;20250519;21;114.3;68.56;5.68;79.64;-0.2642207498805389;25
6248;2;1;7;2;3;7;20250111;99;114.3;77.74;5.77;87.59;1.4982398196684703;120
6249;3;1;1;4;1;9;20240220;34;114.3;77.58;5.75;87.45;1.547034409080126;118
6250;1;4;7;1;2;2;20251106;91;114.3;71.96;5.44;82.25;0.5223480314353535;66
6251;3;2;8;1;3;4;20250609;146;114.3;68.58;5.62;78.51;-0.34034030936272214;29
6252;1;4;6;1;4;3;20251009;48;114.3;71.81;5.74;82.14;0.43842133764730407;68
6253;1;4;6;1;2;1;20251120;46;114.3;71.79;5.66;81.32;0.1397984504479715;66
6254;3;2;1;4;1;4;20250512;30;114.3;68.48;5.41;78.0;-0.09441557872797707;26
6255;2;2;6;1;4;5;20250416;57;114.3;68.61;5.72;78.54;-0.42621878672723734;29
6256;1;2;8;1;3;3;20250507;123;114.3;68.42;5.71;78.22;-0.25836539915114;24
6257;2;4;7;1;2;5;20241123;94;114.3;71.92;5.45;81.45;0.612130075952799;75
6258;1;4;7;2;4;2;20251112;90;114.3;71.86;5.44;81.68;0.5574801358117456;68
6259;2;4;8;2;2;7;20251109;132;114.3;71.61;5.64;84.06;0.26861616649474224;73
6260;3;3;8;2;2;9;20240806;150;114.3;61.98;5.14;70.36;-1.655842439900964;0
6261;2;1;8;1;3;7;20250305;134;114.3;77.47;5.86;87.18;1.4338309616450848;121
6262;2;2;6;1;4;5;20250622;59;114.3;66.94;6.07;78.13;-1.0722591505375596;21
6263;2;4;8;1;2;7;20241027;132;114.3;71.89;5.64;82.59;0.528203382164751;70
6264;3;3;1;4;1;8;20250724;28;114.3;62.01;4.92;69.82;-1.487989052324868;0
6265;1;3;1;4;1;1;20250826;1;114.3;62.01;5.27;70.47;-1.183510814396135;0
6266;1;4;1;4;1;3;20241018;7;114.3;71.82;5.58;80.79;0.35254286028279025;76
6267;3;1;8;2;2;9;20240228;148;114.3;77.48;5.81;88.15;1.254266872610191;120
6268;1;2;6;1;4;3;20250507;50;114.3;68.52;5.61;78.17;-0.18614940682188982;27
6269;2;1;1;4;1;6;20250126;21;114.3;77.85;5.58;87.72;1.3557596185864345;121
6270;1;4;1;4;1;1;20251205;4;114.3;71.78;5.64;82.99;0.3115554051769992;71
6271;1;2;1;4;1;3;20250526;8;114.3;68.61;5.45;78.02;-0.3110635557157289;24
6272;1;4;7;2;2;3;20251006;86;114.3;71.95;5.76;82.18;0.35839821101218916;74
6273;2;4;6;1;2;6;20251116;65;114.3;71.9;5.48;83.02;0.5106373299765556;71
6274;1;1;1;4;1;3;20250128;5;114.3;77.61;5.63;86.64;1.5099505211272681;123
6275;1;3;6;1;2;1;20240917;44;114.3;61.94;5.12;71.88;-1.4470015972190768;0
6276;1;1;1;4;1;3;20240324;7;114.3;73.12;7.11;86.71;-0.3540027943979858;74
6277;3;3;7;2;4;8;20240826;106;114.3;62.05;4.97;70.95;-1.2537750231489193;0
6278;2;3;7;1;4;5;20240810;93;114.3;61.99;5.15;71.59;-1.7983226409829984;0
6279;1;4;7;2;4;2;20241118;91;114.3;71.91;5.62;82.52;0.20615909204782273;74
6280;1;1;7;2;4;2;20250302;89;114.3;77.67;5.83;88.88;1.6914663937386263;120
6281;1;4;6;1;3;1;20251104;45;114.3;71.66;5.37;81.87;0.24909833073007964;69
6282;1;4;7;1;2;2;20241206;88;114.3;71.83;5.61;81.8;0.3798678303533176;71
6283;2;3;6;1;4;6;20240707;64;114.3;61.88;5.02;70.19;-1.314280314019373;0
