ID_Animal;GC;PN_kg;PD_kg;PS_kg;GPD_g-dia;PE_cm;AOL_cm2;EGS_mm;MAR_%;CAR_kg-dia;PREC_SEX;IPP_dias;PROB_3P_%;STAY_%;Fazenda;Estacao;Lote_Manejo;Regime_Alim;Tipo_Pastagem;Localidade_Bloco;Data_Coleta_Pesagem;Piquete;confiabilidade_dados%;itu_media;itu_dp;itu_max;itu_min;itu_leituras_criticas;Sexo;Geracao;Raca;Data_Nascimento
5867;160;2;1;1;1;3;4;2.66;4.18;-0.68;0;-999;46.29;0;3;3;6;2;3;4;20250924;73;114.3;64.4;6.93;81.5;-1.2850035603723797;23;1;1;1;20200101
5868;171;4;4;2;1;4;4;5.08;4.34;-0.56;0;-999;75.2;0;2;3;1;4;1;5;20240821;14;114.3;61.8;4.93;69.72;-1.2869553439488457;0;1;1;1;20200101
5869;174;1;1;1;2;3;1;4.96;3.36;-0.17;0;-999;67.71;0;3;2;7;1;3;4;20240424;108;114.3;68.52;5.58;78.68;-0.09246379515151124;67;1;1;1;20200101
5870;113;1;1;1;2;2;2;3.46;3.18;0.03;0;-999;44.95;0;3;3;1;4;1;8;20250905;27;114.3;61.89;5.12;71.09;-1.277196426066515;0;1;1;1;20200101
5871;105;4;1;4;4;2;4;5.37;4.1;-0.7;0;-999;66.77;0;2;3;7;1;4;5;20240715;95;114.3;61.93;5.23;71.02;-1.4626158658308064;0;1;1;1;20200101
5873;113;4;4;3;3;2;1;4.46;4.36;-0.31;0;-999;22.05;0;1;1;6;2;3;2;20240103;54;114.3;77.56;5.99;87.61;1.3440489171276366;141;1;1;1;20200101
5874;135;4;4;4;3;2;2;5.49;3.52;0.26;0;-999;83.38;0;2;2;6;1;4;6;20250402;64;114.3;68.49;5.68;77.39;-0.3813277644685132;65;1;1;1;20200101
5875;124;3;4;1;1;2;4;4.85;2.76;-0.92;0;-999;62.79;0;2;4;8;1;3;6;20251026;139;114.3;71.89;5.53;81.77;0.1807859055537626;101;1;1;1;20200101
5878;131;3;3;1;1;4;3;5.01;3.11;0.24;0;-999;67.68;0;2;4;1;4;1;7;20251009;20;114.3;71.8;5.62;81.11;0.32131432305933116;95;1;1;1;20200101
5879;127;3;4;2;1;1;4;4.69;3.86;-0.15;0;-999;44.96;0;2;2;6;1;3;5;20250513;57;114.3;68.46;5.44;78.66;-0.08270487726917923;65;1;1;1;20200101
5880;140;1;1;2;3;4;1;4.49;3.3;-0.24;0;-999;41.38;0;3;1;1;4;1;4;20250221;32;114.3;77.8;5.67;87.0;1.5685040284212546;150;1;1;1;20200101
5881;131;3;3;2;2;1;1;4.14;4.06;0.5;0;-999;30.58;0;1;1;6;1;3;1;20240214;46;114.3;77.78;5.6;87.66;1.6856110430092275;153;1;1;1;20200101
5882;186;2;4;4;4;4;2;5.08;2.95;-0.3;0;-999;27.17;0;2;4;1;4;1;7;20251101;17;114.3;71.78;5.71;81.46;0.6101782923763331;97;1;1;1;20200101
5883;174;4;2;1;1;2;1;4.97;3.79;-0.16;0;-999;44.46;0;3;2;6;1;4;9;20240522;76;114.3;68.48;5.83;77.52;-0.3169189064451278;73;1;1;1;20200101
5885;113;2;1;1;2;3;2;4.31;2.74;-0.46;0;-999;37.77;0;1;3;7;1;3;3;20250721;86;114.3;61.86;5.24;70.27;-1.2342571873842567;0;1;1;1;20200101
5888;169;3;2;4;4;2;1;4.32;3.39;-0.13;0;-999;53.21;0;3;1;1;4;1;9;20240319;36;114.3;77.43;5.69;87.43;0.9068493959992012;151;1;1;1;20200101
5889;138;2;2;4;4;4;3;5.82;4.0;0.09;0;-999;68.59;0;2;3;7;1;3;6;20250723;100;114.3;62.04;5.22;70.34;-1.2830517767959126;0;1;1;1;20200101
5890;199;2;2;4;4;1;4;4.36;3.1;-0.1;0;-999;55.76;0;3;2;8;1;4;4;20250412;147;114.3;68.44;5.68;78.29;-0.1802940560924909;67;1;1;1;20200101
5891;144;3;3;1;1;1;4;4.83;3.08;-0.17;0;-999;44.45;0;1;4;6;1;2;2;20251204;52;114.3;71.92;5.34;81.88;0.5945640237646036;102;1;1;1;20200101
5892;168;3;3;2;2;1;4;4.24;2.6;0.11;0;-999;78.22;0;3;2;6;2;4;4;20250526;74;114.3;68.4;5.5;77.64;-0.4164598688449053;66;1;1;1;20200101
5893;115;1;4;2;2;4;2;4.6;3.9;-0.38;0;-999;79.22;0;2;1;1;4;1;6;20250310;22;114.3;77.69;5.62;88.12;1.6621896400916345;152;1;1;1;20200101
5894;182;1;3;3;3;3;1;3.98;4.3;0.13;0;-999;70.88;0;3;3;8;2;4;4;20250903;146;114.3;62.0;4.94;70.72;-1.314280314019373;0;1;1;1;20200101
5895;187;2;3;2;2;1;1;5.0;4.58;0.19;0;-999;23.66;0;3;2;1;4;1;8;20250525;27;114.3;68.45;5.68;79.48;-0.17248692178662614;68;1;1;1;20200101
5897;182;2;1;4;4;2;3;4.1;3.53;-0.18;0;-999;57.17;0;1;3;6;1;2;1;20240827;46;114.3;62.01;5.01;70.08;-1.3318463662075684;0;1;1;1;20200101
5898;138;1;2;2;2;1;4;4.48;3.11;-0.17;0;-999;51.36;0;3;4;1;4;1;4;20251201;29;114.3;72.03;5.73;82.04;0.3174107559063981;95;1;1;1;20200101
5899;199;1;4;4;2;2;3;4.53;3.0;0.46;0;-999;30.93;0;2;1;6;2;3;5;20250206;59;114.3;77.62;5.72;88.5;1.5314201404683965;152;1;1;1;20200101
5900;118;3;3;2;1;3;2;5.2;3.85;-0.19;0;-999;56.05;0;1;3;6;2;4;2;20250908;53;114.3;61.98;5.16;70.74;-1.4548087315249416;0;1;1;1;20200101
5901;111;2;1;2;2;1;3;3.15;3.23;-0.53;0;-999;64.88;0;3;3;7;1;4;9;20250724;114;114.3;61.97;5.17;71.72;-1.2810999932194467;0;1;1;1;20200101
5902;157;2;1;2;3;2;2;4.86;3.05;-0.36;0;-999;24.88;0;1;3;1;4;1;3;20250826;6;114.3;61.89;5.0;70.9;-1.3220874483252378;0;1;1;1;20200101
5903;113;1;1;2;3;1;1;3.71;3.74;-0.0;0;-999;32.65;0;3;3;8;1;2;9;20250910;151;114.3;61.98;5.03;70.67;-1.2537750231489193;0;1;1;1;20200101
5904;125;2;4;4;3;3;4;4.99;3.33;-0.72;0;-999;51.83;0;2;4;6;1;4;5;20241205;58;114.3;71.89;5.46;80.29;0.36620534531805393;98;1;1;1;20200101
5905;188;3;2;2;2;1;1;3.07;4.04;0.28;0;-999;36.62;0;3;3;1;4;1;9;20250822;35;114.3;61.93;5.22;70.67;-1.4587122986778747;0;1;1;1;20200101
5907;152;1;4;3;2;2;3;4.51;3.49;0.56;0;-999;72.22;0;1;1;1;4;1;2;20240201;11;114.3;77.74;5.58;88.65;1.4084577751510219;150;1;1;1;20200101
5908;140;1;1;4;4;2;3;3.07;3.16;0.45;0;-999;62.1;0;2;4;6;1;2;7;20251228;62;114.3;77.47;5.74;87.77;1.5431308419271916;146;1;1;1;20200101
5909;183;3;2;1;1;4;4;6.85;3.76;-0.35;0;-999;29.64;0;2;1;1;4;1;6;20250305;21;114.3;77.67;5.81;87.47;1.2698811412219206;150;1;1;1;20200101
5911;164;1;1;3;3;1;1;4.05;3.21;-0.6;0;-999;24.64;0;1;4;8;1;3;2;20251019;124;114.3;71.9;5.54;81.57;0.3564464274357233;96;1;1;1;20200101
5912;157;1;1;1;1;4;1;4.56;3.4;0.45;0;-999;32.33;0;3;3;6;1;2;4;20240913;74;114.3;61.85;5.01;70.95;-1.187414381549068;0;1;1;1;20200101
5913;126;1;3;4;4;2;1;4.51;3.08;-0.5;0;-999;41.82;0;3;3;7;1;4;8;20240918;107;114.3;62.05;5.05;69.98;-1.2635339410312514;0;1;1;1;20200101
5914;156;1;1;1;2;2;1;3.53;3.09;0.47;0;-999;77.01;0;3;4;7;1;3;8;20241010;106;114.3;71.97;5.56;83.13;0.25300189788301275;97;1;1;1;20200101
5915;121;1;1;2;2;2;3;4.12;3.32;0.27;0;-999;67.98;0;3;4;1;4;1;8;20251024;25;114.3;72.09;5.56;82.21;0.4110963675767781;101;1;1;1;20200101
5916;157;3;2;4;4;3;4;5.79;4.71;-0.41;0;-999;50.31;0;2;4;7;1;3;5;20251224;95;114.3;74.59;6.13;85.72;0.3857231810827165;123;1;1;1;20200101
5917;123;4;2;4;4;2;1;6.02;3.43;0.2;0;-999;45.38;0;2;3;6;1;3;7;20240807;63;114.3;61.84;5.2;71.09;-1.3259910154781709;0;1;1;1;20200101
5920;136;2;4;3;2;1;3;4.63;3.63;0.07;0;-999;80.12;0;1;3;6;1;2;1;20250706;45;114.3;61.94;4.99;70.31;-1.2693892917606502;0;1;1;1;20200101
5922;115;2;3;2;2;3;2;4.6;3.78;0.05;0;-999;75.09;0;3;3;1;4;1;9;20240807;35;114.3;62.05;4.99;71.15;-1.1269090906786146;0;1;1;1;20200101
5923;126;1;4;3;2;2;4;4.48;3.25;0.3;0;-999;36.75;0;1;2;1;4;1;1;20240406;1;114.3;68.55;5.49;77.73;-0.12564411595143615;71;1;1;1;20200101
5925;168;1;4;2;1;4;4;3.94;3.12;0.6;0;-999;37.67;0;2;2;1;4;1;7;20250628;17;114.3;61.93;4.97;70.53;-1.2850035603723797;0;1;1;1;20200101
5926;137;2;2;2;2;1;2;4.94;3.99;-0.14;0;-999;52.83;0;3;4;8;1;3;4;20251028;144;114.3;71.83;5.47;81.55;0.40328923327091193;99;1;1;1;20200101
5929;167;3;2;1;2;2;1;4.93;3.2;-0.28;0;-999;47.21;0;3;3;1;4;1;9;20250710;33;114.3;62.02;5.19;70.94;-1.2537750231489193;0;1;1;1;20200101
5930;146;2;4;1;1;2;4;5.28;3.43;0.03;0;-999;64.85;0;2;1;7;2;4;6;20250303;101;114.3;77.84;5.75;88.07;1.1937615817397373;152;1;1;1;20200101
5931;159;2;2;2;2;3;2;4.32;3.58;0.24;0;-999;73.18;0;1;2;1;4;1;3;20250504;7;114.3;68.41;5.56;77.72;-0.23884756338647875;68;1;1;1;20200101
5932;139;4;4;4;3;4;1;4.19;4.59;-0.14;0;-999;82.94;0;2;3;8;2;3;6;20250724;139;114.3;61.79;5.2;70.46;-1.3162320975958388;0;1;1;1;20200101
5933;129;1;1;3;4;1;3;4.33;3.9;0.17;0;-999;73.58;0;3;3;7;1;4;9;20250916;112;114.3;62.07;5.18;71.26;-1.4235801943014825;0;1;1;1;20200101
5934;181;2;3;1;1;1;3;4.68;3.2;-0.79;0;-999;62.08;0;1;4;7;1;3;2;20241112;89;114.3;71.76;5.6;81.57;0.2003037413184238;97;1;1;1;20200101
5935;111;1;2;2;2;1;3;4.62;4.07;-0.2;0;-999;31.15;0;3;3;7;2;4;8;20250722;107;114.3;61.87;5.15;69.9;-1.3377017169369674;0;1;1;1;20200101
5939;100;3;4;2;2;1;1;4.67;3.49;0.17;0;-999;41.2;0;1;1;7;2;4;3;20240111;86;114.3;77.74;5.68;87.72;1.5197094390095987;149;1;1;1;20200101
5940;129;1;4;2;1;4;3;5.04;3.21;-0.61;0;-999;22.64;0;1;3;8;1;2;2;20240815;126;114.3;62.04;5.24;70.52;-1.3240392319017036;0;1;1;1;20200101
5941;198;1;1;3;4;2;3;4.58;3.72;0.15;0;-999;75.28;0;1;2;1;4;1;3;20250520;7;114.3;68.45;5.5;77.83;-0.3266778243274584;66;1;1;1;20200101
5942;119;2;4;2;1;3;1;5.76;3.6;0.13;0;-999;49.47;0;2;3;6;1;4;7;20250910;60;114.3;62.0;4.99;70.13;-1.1991250830078646;0;1;1;1;20200101
5944;160;3;4;4;3;4;3;4.22;2.7;0.05;0;-999;69.04;0;2;3;8;1;3;6;20250719;137;114.3;61.99;5.0;69.78;-1.2166911351960614;0;1;1;1;20200101
5945;193;1;4;2;2;2;1;4.0;3.42;-0.36;0;-999;57.13;0;1;2;1;4;1;3;20250612;7;114.3;68.52;5.6;77.59;-0.1568726531748966;73;1;1;1;20200101
5946;114;2;2;2;2;2;4;4.13;4.11;-0.02;0;-999;57.48;0;1;1;6;1;4;1;20250214;45;114.3;77.75;5.67;87.69;1.5821665134565168;147;1;1;1;20200101
5947;171;4;3;3;3;3;1;4.38;3.04;-0.44;0;-999;37.19;0;2;4;7;1;4;7;20241001;97;114.3;72.0;5.59;81.48;0.43842133764730407;102;1;1;1;20200101
5948;121;4;3;1;1;3;2;3.51;3.28;-0.17;0;-999;60.08;0;3;3;7;2;4;4;20250808;111;114.3;62.0;5.04;69.82;-1.2576785903018524;0;1;1;1;20200101
5949;118;1;2;1;1;2;3;4.77;2.95;0.13;0;-999;46.77;0;3;4;7;1;2;8;20251023;107;114.3;71.59;5.64;80.72;0.36425356174158807;101;1;1;1;20200101
5950;185;1;1;4;4;2;2;5.14;3.32;-0.09;0;-999;60.91;0;1;1;6;1;2;3;20250321;50;114.3;76.38;6.34;88.33;0.21201444277722165;138;1;1;1;20200101
5951;128;2;4;4;3;2;4;4.68;3.9;0.07;0;-999;29.88;0;1;4;7;2;3;1;20251109;82;114.3;71.89;5.64;82.3;0.2276287113889512;100;1;1;1;20200101
5952;159;2;2;3;3;1;4;3.35;4.37;0.51;0;-999;31.52;0;1;1;6;2;2;2;20240205;54;114.3;77.66;5.86;87.74;0.873669075199275;146;1;1;1;20200101
5953;132;1;3;3;3;1;1;3.7;2.02;-0.14;0;-999;52.83;0;3;4;1;4;1;4;20241224;29;114.3;74.66;6.64;88.03;0.3271696737887301;123;1;1;1;20200101
5954;139;3;1;4;4;3;2;4.22;4.28;0.25;0;-999;79.48;0;1;4;8;2;2;2;20241116;125;114.3;71.93;5.63;81.37;0.4052410168473792;101;1;1;1;20200101
5955;121;3;4;2;2;4;1;3.59;4.38;-0.27;0;-999;22.51;0;2;1;6;2;3;6;20250215;67;114.3;77.59;5.71;87.57;1.3460007007041037;149;1;1;1;20200101
5956;187;1;3;2;1;2;2;4.38;2.87;-0.13;0;-999;58.83;0;3;1;8;1;4;4;20250225;144;114.3;77.53;5.83;88.27;1.5997325656447137;147;1;1;1;20200101
5957;135;3;1;2;3;2;2;4.08;3.99;-0.46;0;-999;21.8;0;1;2;6;1;4;1;20250516;46;114.3;68.49;5.73;78.21;-0.11393341449263969;72;1;1;1;20200101
5958;182;4;2;1;1;2;1;5.38;3.59;-0.12;0;-999;46.28;0;3;2;6;1;3;4;20240604;74;114.3;68.42;5.43;77.46;-0.13930660098669984;65;1;1;1;20200101
5959;146;3;1;1;2;2;3;5.0;2.57;-0.27;0;-999;44.91;0;1;1;6;1;4;3;20250121;49;114.3;77.74;5.58;88.43;1.3616149693158333;151;1;1;1;20200101
5960;186;2;3;4;4;1;2;5.52;3.46;0.41;0;-999;84.5;0;3;1;6;1;2;8;20240303;70;114.3;77.63;5.48;87.76;1.3518560514335027;145;1;1;1;20200101
5963;120;1;2;4;4;1;2;3.76;3.7;-0.01;0;-999;27.96;0;3;1;8;1;3;8;20240109;140;114.3;77.59;5.74;87.2;1.4513970138332788;150;1;1;1;20200101
5964;144;2;3;3;3;2;4;3.28;3.1;-0.11;0;-999;21.51;0;2;4;6;1;4;6;20241221;66;114.3;72.47;5.72;86.66;0.5613837029646773;101;1;1;1;20200101
5965;156;1;2;2;2;2;1;4.49;3.01;-0.64;0;-999;70.37;0;3;2;6;1;3;8;20250424;68;114.3;68.54;5.5;78.42;-0.05537990719865185;65;1;1;1;20200101
5966;120;3;3;2;2;4;2;5.93;3.42;0.12;0;-999;64.46;0;2;2;1;4;1;6;20250401;22;114.3;68.65;5.42;78.5;-0.031958504281057544;69;1;1;1;20200101
5967;192;2;2;2;3;2;1;3.73;3.29;-0.14;0;-999;64.46;0;3;2;6;1;3;9;20240621;77;114.3;67.52;6.04;78.4;-1.0703073669610939;57;1;1;1;20200101
5968;135;1;3;4;4;1;1;5.32;2.58;-0.27;0;-999;57.52;0;1;2;7;1;3;2;20250427;91;114.3;68.44;5.47;77.47;-0.20761902616301828;69;1;1;1;20200101
5969;119;2;4;2;1;3;3;4.99;3.42;0.36;0;-999;36.17;0;2;3;1;4;1;5;20250919;16;114.3;61.89;5.11;70.6;-1.4118694928426847;0;1;1;1;20200101
5971;199;4;3;3;3;2;3;2.94;3.8;0.43;0;-999;29.04;0;1;2;6;1;2;3;20250607;49;114.3;68.51;5.53;77.76;-0.2505582648452752;70;1;1;1;20200101
5972;193;4;1;4;4;4;3;3.41;2.55;-0.51;0;-999;21.15;0;2;1;8;1;3;5;20240118;129;114.3;77.56;5.65;88.74;1.4865291182096725;148;1;1;1;20200101
5973;135;2;1;2;3;3;3;4.72;3.92;0.11;0;-999;23.28;0;1;4;8;1;2;1;20251118;119;114.3;71.77;5.62;81.34;0.4110963675767781;98;1;1;1;20200101
5974;187;1;2;3;4;1;1;4.31;2.94;-0.52;0;-999;42.45;0;3;3;1;4;1;9;20240916;33;114.3;61.97;5.1;72.1;-1.1034876877610202;1;1;1;1;20200101
5975;146;2;3;1;1;3;4;3.39;4.42;-0.32;0;-999;47.14;0;2;1;8;2;4;5;20240325;129;114.3;71.8;7.2;87.2;-0.23494399623354567;99;1;1;1;20200101
5977;172;4;2;3;3;4;2;5.76;2.81;-0.0;0;-999;83.06;0;2;3;1;4;1;6;20250808;21;114.3;61.99;5.04;70.58;-1.3162320975958388;0;1;1;1;20200101
5978;175;1;2;4;4;2;2;5.44;2.65;-0.87;0;-999;80.67;0;1;1;1;4;1;1;20250324;1;114.3;73.36;7.12;87.52;0.1105216968009769;113;1;1;1;20200101
5979;199;4;3;2;2;2;1;3.58;3.62;-0.14;0;-999;58.55;0;3;1;6;1;4;9;20250205;79;114.3;77.7;5.82;88.51;1.1527741266339449;147;1;1;1;20200101
5980;120;2;3;3;2;3;4;4.95;3.45;-0.17;0;-999;45.6;0;2;4;8;1;4;5;20251117;131;114.3;71.88;5.58;81.51;0.32131432305933116;101;1;1;1;20200101
5981;169;2;3;4;3;4;3;4.92;3.71;-0.24;0;-999;34.69;0;2;3;7;1;4;5;20240903;93;114.3;61.98;5.04;70.51;-1.519217589548327;0;1;1;1;20200101
5982;124;2;3;1;1;1;3;5.7;4.21;-0.64;0;-999;34.16;0;1;3;8;1;2;3;20250812;122;114.3;62.02;5.19;71.7;-1.366978470583962;0;1;1;1;20200101
5983;172;3;1;1;1;1;2;4.04;3.6;-0.55;0;-999;65.12;0;3;2;6;2;3;8;20240601;71;114.3;68.4;5.5;78.26;-0.12759589952790337;68;1;1;1;20200101
5985;130;2;4;1;1;3;3;3.88;4.03;-0.18;0;-999;46.15;0;1;4;7;2;4;1;20251222;82;114.3;73.55;6.36;88.89;-0.12564411595143615;113;1;1;1;20200101
5986;174;3;1;2;3;3;2;3.74;3.55;0.4;0;-999;27.9;0;1;2;6;1;4;3;20250425;50;114.3;68.59;5.64;78.33;-0.4574473239506964;69;1;1;1;20200101
5987;180;2;3;3;3;1;2;5.75;3.76;-0.58;0;-999;69.1;0;3;3;8;2;2;8;20250905;141;114.3;62.08;4.89;71.01;-1.1151983892198165;0;1;1;1;20200101
5988;157;3;3;4;4;1;4;4.43;2.85;0.09;0;-999;26.48;0;1;3;7;2;2;1;20250806;80;114.3;61.86;5.03;70.23;-1.1757036800902703;0;1;1;1;20200101
5989;118;1;1;1;2;3;4;3.45;3.87;0.15;0;-999;70.88;0;3;2;6;2;4;9;20250419;79;114.3;68.61;5.68;78.42;-0.25446183199820827;71;1;1;1;20200101
5990;154;1;4;2;1;2;1;3.61;3.06;0.07;0;-999;58.79;0;3;3;6;2;3;4;20250922;72;114.3;61.93;5.2;70.63;-1.279148209642981;0;1;1;1;20200101
5991;181;4;4;4;4;2;1;5.11;3.41;-0.58;0;-999;52.66;0;2;3;7;1;3;5;20250724;93;114.3;62.01;5.15;71.54;-1.3298945826311026;0;1;1;1;20200101
5992;115;4;2;4;4;3;4;4.89;3.4;-0.37;0;-999;40.25;0;2;4;1;4;1;5;20251216;14;114.3;71.82;5.74;81.95;0.2842304351064718;95;1;1;1;20200101
5993;109;3;1;2;3;2;3;3.11;4.13;0.23;0;-999;71.61;0;1;1;7;1;4;2;20240202;90;114.3;77.61;5.7;87.7;1.5197094390095987;152;1;1;1;20200101
5994;191;4;2;2;2;1;4;4.83;3.86;-0.19;0;-999;78.67;0;1;2;1;4;1;1;20250425;3;114.3;68.45;5.63;78.68;-0.19590832470422184;68;1;1;1;20200101
5995;152;3;1;2;3;1;3;3.69;3.53;0.17;0;-999;67.0;0;1;3;1;4;1;1;20250808;2;114.3;62.1;5.01;71.27;-1.152282277172676;0;1;1;1;20200101
5996;115;2;1;4;4;2;2;4.56;2.97;0.7;0;-999;24.82;0;1;4;7;1;2;1;20251009;80;114.3;71.91;5.53;81.34;0.537962300047083;97;1;1;1;20200101
5997;156;1;2;4;4;4;3;4.38;3.02;0.16;0;-999;38.98;0;1;1;7;2;4;3;20250208;86;114.3;77.62;5.69;87.41;1.3947952901157596;146;1;1;1;20200101
5998;139;3;1;1;2;1;1;4.95;3.16;-0.14;0;-999;33.46;0;3;2;1;4;1;8;20250422;27;114.3;68.6;5.65;78.49;-0.5647954206563387;66;1;1;1;20200101
5999;165;1;4;3;3;3;3;4.46;3.44;-0.08;0;-999;41.79;0;1;3;1;4;1;2;20250717;10;114.3;62.11;5.05;70.1;-1.566060395383517;0;1;1;1;20200101
6000;185;1;2;4;4;1;2;4.18;3.24;-0.06;0;-999;33.65;0;3;1;1;4;1;4;20250213;31;114.3;77.65;5.79;87.13;1.595828998491782;154;1;1;1;20200101
6001;153;4;3;4;4;1;4;3.5;3.25;-0.01;0;-999;47.68;0;2;3;8;1;4;5;20240815;128;114.3;62.11;4.99;70.48;-1.0137056432435732;0;1;1;1;20200101
6002;101;1;1;2;3;1;2;5.3;2.99;0.12;0;-999;81.73;0;1;4;6;2;2;1;20251002;44;114.3;71.89;5.57;82.22;0.3915785318121155;95;1;1;1;20200101
6003;100;1;2;1;2;3;2;4.2;3.39;0.18;0;-999;80.11;0;3;1;1;4;1;4;20240311;30;114.3;77.65;5.87;87.59;1.3694221036216996;145;1;1;1;20200101
6004;168;1;1;1;2;1;1;4.33;3.13;0.13;0;-999;38.1;0;3;4;8;2;4;8;20251023;141;114.3;71.74;5.55;80.79;0.41890350188264286;98;1;1;1;20200101
6006;176;3;4;4;3;3;4;5.48;3.66;0.79;0;-999;34.66;0;2;4;1;4;1;6;20241127;22;114.3;71.91;5.44;81.34;0.3115554051769992;100;1;1;1;20200101
6007;173;1;4;4;4;1;2;2.8;3.11;0.02;0;-999;65.79;0;1;1;8;1;4;3;20240309;122;114.3;77.72;5.66;87.38;1.4923844689390713;147;1;1;1;20200101
6008;140;4;1;3;4;2;3;4.07;3.66;-0.26;0;-999;30.28;0;1;2;1;4;1;2;20250618;12;114.3;68.46;5.78;77.63;-0.18810119039835568;72;1;1;1;20200101
6009;159;4;4;2;1;4;4;4.67;3.38;-0.53;0;-999;75.45;0;2;4;1;4;1;5;20241206;14;114.3;71.7;5.55;81.31;0.45208382268256775;98;1;1;1;20200101
6010;129;3;1;3;4;2;2;4.51;3.04;0.32;0;-999;58.15;0;3;4;8;2;4;9;20251121;150;114.3;72.01;5.5;81.58;0.40133744969444607;96;1;1;1;20200101
6011;135;1;3;4;4;1;3;5.14;3.27;-0.18;0;-999;80.3;0;3;3;7;1;2;8;20250812;107;114.3;61.91;4.94;70.26;-1.1718001129373385;0;1;1;1;20200101
6012;117;1;1;1;2;1;3;5.18;3.7;0.37;0;-999;84.84;0;3;4;7;1;3;4;20251221;109;114.3;72.62;5.83;86.98;0.4481802555296361;107;1;1;1;20200101
6013;183;4;4;4;4;2;4;3.99;3.76;-0.88;0;-999;74.57;0;2;2;6;2;3;7;20250417;60;114.3;68.58;5.55;79.01;-0.14906551886903183;71;1;1;1;20200101
6014;108;2;4;2;2;2;2;3.62;3.24;0.64;0;-999;28.96;0;3;1;1;4;1;4;20250213;32;114.3;77.63;5.73;88.18;1.2562186561866555;146;1;1;1;20200101
6015;105;1;4;4;3;1;4;5.23;3.65;0.04;0;-999;57.74;0;1;2;6;1;2;2;20250417;53;114.3;68.49;5.69;79.72;-0.41255630169197366;71;1;1;1;20200101
6016;175;1;2;4;4;4;2;3.76;3.68;-0.03;0;-999;40.83;0;1;4;7;2;3;2;20241112;88;114.3;71.85;5.58;81.57;0.6453103967527253;93;1;1;1;20200101
6017;179;1;3;1;1;1;1;4.33;3.47;-0.16;0;-999;48.3;0;3;4;8;2;4;8;20241116;140;114.3;71.72;5.6;80.89;0.3818196139297835;99;1;1;1;20200101
6020;192;3;3;1;1;2;3;2.58;3.46;-0.09;0;-999;66.87;0;1;1;1;4;1;1;20250115;1;114.3;77.8;5.64;87.55;1.504095170397869;153;1;1;1;20200101
6021;191;3;3;3;3;3;4;5.56;4.64;-0.25;0;-999;24.72;0;2;1;7;1;3;6;20250108;101;114.3;77.71;5.77;88.27;1.545082625503659;150;1;1;1;20200101
6023;197;1;4;4;3;1;4;5.61;3.9;-0.1;0;-999;49.17;0;2;2;7;1;3;6;20240609;103;114.3;68.37;5.76;78.76;-0.3110635557157289;70;1;1;1;20200101
6024;173;4;2;4;4;3;2;4.41;4.29;0.16;0;-999;77.8;0;2;4;7;1;2;6;20251005;102;114.3;72.02;5.45;80.57;0.4774570091766293;101;1;1;1;20200101
6026;106;4;4;3;2;3;4;4.14;4.2;-0.21;0;-999;74.84;0;2;2;8;1;3;7;20240520;134;114.3;68.52;5.62;78.78;-0.2642207498805389;69;1;1;1;20200101
6027;128;1;2;3;3;2;2;3.14;2.61;-0.45;0;-999;30.37;0;1;2;8;1;3;3;20240627;122;114.3;62.88;5.64;75.51;-1.3943034406544879;8;1;1;1;20200101
6028;107;4;3;4;4;4;2;4.52;4.29;-0.26;0;-999;79.98;0;2;2;8;1;2;6;20240422;136;114.3;68.35;5.7;77.45;-0.38327954804497905;70;1;1;1;20200101
6029;137;1;2;2;2;2;3;3.91;4.15;0.33;0;-999;59.2;0;2;2;1;4;1;5;20250414;13;114.3;68.51;5.54;77.58;-0.09831914588091015;72;1;1;1;20200101
6030;154;3;1;3;3;1;1;4.62;3.27;-0.46;0;-999;46.74;0;1;1;8;1;3;1;20240224;119;114.3;77.53;5.77;87.72;1.3830845886569618;147;1;1;1;20200101
6032;147;2;2;2;3;1;2;4.31;4.74;0.01;0;-999;63.89;0;3;2;8;1;4;4;20250616;147;114.3;68.79;5.65;78.81;-0.49257942832708856;78;1;1;1;20200101
6033;169;1;1;1;2;3;2;4.69;3.54;-0.29;0;-999;43.38;0;1;3;1;4;1;3;20250807;7;114.3;61.91;5.1;70.36;-1.406014142113286;0;1;1;1;20200101
6034;195;4;4;3;2;3;4;4.68;3.78;0.01;0;-999;75.84;0;2;3;7;2;3;6;20250906;102;114.3;61.92;5.13;70.45;-1.279148209642981;0;1;1;1;20200101
6035;102;1;1;1;2;3;1;4.86;2.58;-0.58;0;-999;50.53;0;3;4;1;4;1;8;20251227;25;114.3;77.1;6.01;87.85;0.5887086730352047;148;1;1;1;20200101
6036;132;1;1;1;1;1;4;4.24;3.02;0.24;0;-999;68.3;0;3;1;1;4;1;4;20250201;30;114.3;77.51;5.67;87.11;1.5743593791506534;145;1;1;1;20200101
6037;180;1;1;4;4;2;1;3.11;2.87;-0.85;0;-999;47.14;0;3;3;8;1;2;9;20250702;149;114.3;62.11;5.12;70.72;-1.3903998735015564;0;1;1;1;20200101
6039;119;1;4;2;1;2;4;4.55;3.61;0.23;0;-999;71.11;0;1;1;7;2;2;1;20250306;82;114.3;77.58;5.99;86.64;1.5587451105389238;142;1;1;1;20200101
6040;176;2;3;4;4;3;4;4.26;3.51;-0.49;0;-999;65.98;0;2;2;6;1;3;5;20240421;56;114.3;68.38;5.57;77.92;-0.3442438765156552;68;1;1;1;20200101
