ID_Animal;Local / Fazenda;Tabela de Origem;Variável Ausente (NaN);Ação do Sistema
6034;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6035;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6036;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6037;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6039;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6040;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6042;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6043;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6044;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6045;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6046;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6047;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6048;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6049;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6050;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6051;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6054;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6055;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6056;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6058;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6059;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6060;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6061;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6064;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6066;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6067;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6068;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6069;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6070;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6071;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6072;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6073;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6074;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6075;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6076;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6077;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6080;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6081;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6082;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6084;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6085;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6086;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6087;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6088;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6089;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6090;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6091;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6092;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6093;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6095;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6096;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6097;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6099;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6100;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6101;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6102;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6103;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6106;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6107;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6108;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6109;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6111;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6112;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6113;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6114;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6115;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6116;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6117;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6118;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6119;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6120;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6121;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6122;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6123;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6124;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6125;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6126;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6127;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6128;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6129;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6130;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6131;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6133;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6135;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6136;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6137;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6140;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6141;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6142;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6143;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6144;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6145;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6146;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6147;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6148;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6149;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6151;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6152;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6153;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6154;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6156;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6157;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6158;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6159;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6161;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6163;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6164;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6165;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6166;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6167;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6168;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6169;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6170;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6171;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6172;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6173;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6174;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6176;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6177;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6179;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6181;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6182;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6183;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6184;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6185;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6186;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6188;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6189;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6190;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6191;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6192;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6193;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6194;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6195;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6196;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6197;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6198;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6199;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6200;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6201;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6202;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6203;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6204;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6205;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6206;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6207;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6209;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6210;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6211;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6212;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6213;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6214;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6215;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6216;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6218;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6219;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6220;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6221;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6222;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6223;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6224;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6225;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6226;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6227;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6228;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6229;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6230;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6231;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6232;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6233;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6234;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6238;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6239;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6240;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6241;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6242;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6243;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6244;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6245;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6246;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6247;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6248;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6249;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6250;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6251;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6252;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6253;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6257;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6259;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6261;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6262;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6263;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6264;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6265;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6266;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6267;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6268;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6269;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6270;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6271;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6272;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6276;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6277;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6278;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6279;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6280;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6281;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6282;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6283;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6284;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6285;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6286;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6287;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6288;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6289;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6291;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6292;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6293;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6295;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6296;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6297;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6298;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6299;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6300;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6302;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6304;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6305;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6306;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6307;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6308;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6309;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6310;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6312;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6313;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6315;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6316;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6317;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6318;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6319;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6321;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6322;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6323;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6326;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6327;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6328;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6329;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6331;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6332;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6334;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6335;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6336;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6337;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6338;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6339;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6340;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6342;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6343;3.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6344;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6346;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6347;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6348;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6349;2.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
6350;1.0;Fenótipos (Geral);IPP_dias;Substituído por -999 (Sinalizador de ausência para BLUPF90)
